Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield,pesticide_effectiveness
Brazil,1999,"Rice, paddy",30708,127585.0,22.262727272727272,1761.0,39204.66272727273,25198.0,27092.4,0.24068471462386154
Brazil,2000,"Rice, paddy",30382,140423.0,22.430909090909093,1761.0,39500.83090909092,30708.0,28035.2,0.21635902694696063
Brazil,2001,"Rice, paddy",32405,151523.0,22.96,1761.0,40432.560000000005,30382.0,29200.6,0.2138605105461841
Brazil,2002,"Rice, paddy",33246,145552.0,23.14909090909091,1761.0,40765.54909090909,32405.0,30387.8,0.22841164386855647
Brazil,2004,"Rice, paddy",35565,214725.0,22.42818181818182,1761.0,39496.02818181818,33246.0,32461.2,0.16562968620474466
Brazil,2005,"Rice, paddy",33691,232232.0,22.965454545454545,1761.0,40442.16545454545,35565.0,33057.8,0.1450741281385505
Brazil,2006,"Rice, paddy",38798,238716.0,22.786363636363635,1761.0,40126.78636363636,33691.0,34741.0,0.1625271765312064
Brazil,2007,"Rice, paddy",38260,304031.0,22.893636363636364,1761.0,40315.69363636364,38798.0,35912.0,0.12584201662982844
Brazil,2008,"Rice, paddy",42311,312637.0,22.463636363636365,1761.0,39558.46363636364,38260.0,37725.0,0.13533543587151914
Brazil,2009,"Rice, paddy",44049,335742.0,22.86090909090909,1761.0,40258.060909090906,42311.0,39421.8,0.1311985655694981
Brazil,2010,"Rice, paddy",41271,342580.0,22.88181818181818,1761.0,40294.88181818181,44049.0,40937.8,0.12047077917339256
Brazil,2011,"Rice, paddy",48956,345026.0,22.48909090909091,1761.0,39603.28909090909,41271.0,42969.4,0.1418903448135943
Brazil,2012,"Rice, paddy",47860,346583.0,23.062727272727273,1761.0,40613.46272727273,48956.0,44889.4,0.13809062160976848
Brazil,2013,"Rice, paddy",50071,367778.0,22.478181818181817,1761.0,39584.07818181818,47860.0,46441.4,0.13614426054777462
Brazil,1990,Sorghum,17150,49695.0,22.44363636363636,1761.0,39523.24363636363,50071.0,41061.6,0.345098197037991
Brazil,1991,Sorghum,14834,58349.44,22.375454545454545,1761.0,39403.17545454545,17150.0,35774.2,0.2542225902666715
Brazil,1992,Sorghum,17190,67003.89,22.355454545454545,1761.0,39367.95545454545,14834.0,29421.0,0.2565484399720677
Brazil,1993,Sorghum,20167,75658.33,22.605454545454545,1761.0,39808.20545454545,17190.0,23882.4,0.26655007386399004
Brazil,1994,Sorghum,19056,84312.78,22.731818181818184,1761.0,40030.73181818182,20167.0,17679.4,0.22601287713586082
Brazil,1995,Sorghum,17981,92967.22,22.731818181818184,1761.0,40030.73181818182,19056.0,17845.6,0.19341017823079756
Brazil,1996,Sorghum,18118,101621.67,22.413636363636364,1761.0,39470.413636363635,17981.0,18502.4,0.17828699049139332
Brazil,1997,Sorghum,19757,110276.11,22.78,1761.0,40115.58,18118.0,19015.8,0.17915775993766975
Brazil,1998,Sorghum,17768,118930.56,22.95,1761.0,40414.95,19757.0,18536.0,0.14939684638795622
Brazil,1999,Sorghum,15711,127585.0,22.262727272727272,1761.0,39204.66272727273,17768.0,17867.0,0.12314046995751884
Brazil,2000,Sorghum,15013,140423.0,22.430909090909093,1761.0,39500.83090909092,15711.0,17273.4,0.10691192388765453
Brazil,2001,Sorghum,18654,151523.0,22.96,1761.0,40432.560000000005,15013.0,17380.6,0.12310921042211134
Brazil,2002,Sorghum,18573,145552.0,23.14909090909091,1761.0,40765.54909090909,18654.0,17143.8,0.12760300371685915
Brazil,2004,Sorghum,23187,214725.0,22.42818181818182,1761.0,39496.02818181818,18573.0,18227.6,0.10798412861041513
Brazil,2005,Sorghum,19296,232232.0,22.965454545454545,1761.0,40442.16545454545,23187.0,18944.6,0.08308896668432135
Brazil,2006,Sorghum,22223,238716.0,22.786363636363635,1761.0,40126.78636363636,19296.0,20386.6,0.09309349564547141
Brazil,2007,Sorghum,21731,304031.0,22.893636363636364,1761.0,40315.69363636364,22223.0,21002.0,0.07147602883906957
Brazil,2008,Sorghum,24105,312637.0,22.463636363636365,1761.0,39558.46363636364,21731.0,22108.4,0.0771019517780948
Brazil,2009,Sorghum,23378,335742.0,22.86090909090909,1761.0,40258.060909090906,24105.0,22146.6,0.0696306401026976
Brazil,2010,Sorghum,23172,342580.0,22.88181818181818,1761.0,40294.88181818181,23378.0,22921.8,0.06763947796287594
Brazil,2011,Sorghum,25497,345026.0,22.48909090909091,1761.0,39603.28909090909,23172.0,23576.6,0.07389856446017268
Brazil,2012,Sorghum,29317,346583.0,23.062727272727273,1761.0,40613.46272727273,25497.0,25093.8,0.0845884403203841
Brazil,2013,Sorghum,26817,367778.0,22.478181818181817,1761.0,39584.07818181818,29317.0,25636.2,0.07291607188012367
Brazil,1990,Soybeans,17322,49695.0,22.44363636363636,1761.0,39523.24363636363,26817.0,24425.0,0.3485592401802962
Brazil,1991,Soybeans,15533,58349.44,22.375454545454545,1761.0,39403.17545454545,17322.0,22897.2,0.2662019343813003
Brazil,1992,Soybeans,20352,67003.89,22.355454545454545,1761.0,39367.95545454545,15533.0,21868.2,0.3037390256143992
Brazil,1993,Soybeans,21241,75658.33,22.605454545454545,1761.0,39808.20545454545,20352.0,20253.0,0.2807452828355736
Brazil,1994,Soybeans,21632,84312.78,22.731818181818184,1761.0,40030.73181818182,21241.0,19216.0,0.2565654155228244
Brazil,1995,Soybeans,21998,92967.22,22.731818181818184,1761.0,40030.73181818182,21632.0,20151.2,0.23661849178138508
Brazil,1996,Soybeans,22493,101621.67,22.413636363636364,1761.0,39470.413636363635,21998.0,21543.2,0.22133840805402968
Brazil,1997,Soybeans,22977,110276.11,22.78,1761.0,40115.58,22493.0,22068.2,0.2083569291941002
Brazil,1998,Soybeans,23533,118930.56,22.95,1761.0,40414.95,22977.0,22526.6,0.19787010277171174
Brazil,1999,Soybeans,23724,127585.0,22.262727272727272,1761.0,39204.66272727273,23533.0,22945.0,0.18594516639756714
Brazil,2000,Soybeans,24033,140423.0,22.430909090909093,1761.0,39500.83090909092,23724.0,23352.0,0.17114595795590498
Brazil,2001,Soybeans,27105,151523.0,22.96,1761.0,40432.560000000005,24033.0,24274.4,0.1788825532588897
Brazil,2002,Soybeans,25739,145552.0,23.14909090909091,1761.0,40765.54909090909,27105.0,24826.8,0.176835929180436
Brazil,2004,Soybeans,23005,214725.0,22.42818181818182,1761.0,39496.02818181818,25739.0,24721.2,0.10713653679573037
Brazil,2005,Soybeans,22303,232232.0,22.965454545454545,1761.0,40442.16545454545,23005.0,24437.0,0.0960371695667713
Brazil,2006,Soybeans,23796,238716.0,22.786363636363635,1761.0,40126.78636363636,22303.0,24389.6,0.099682888106
Brazil,2007,Soybeans,28133,304031.0,22.893636363636364,1761.0,40315.69363636364,23796.0,24595.2,0.09253302283970108
Brazil,2008,Soybeans,28162,312637.0,22.463636363636365,1761.0,39558.46363636364,28133.0,25079.8,0.09007862128084237
Brazil,2009,Soybeans,26365,335742.0,22.86090909090909,1761.0,40258.060909090906,28162.0,25751.8,0.0785273259606306
Brazil,2010,Soybeans,29475,342580.0,22.88181818181818,1761.0,40294.88181818181,26365.0,27186.2,0.0860380464765997
Brazil,2011,Soybeans,31214,345026.0,22.48909090909091,1761.0,39603.28909090909,29475.0,28669.8,0.09046828219240813
Brazil,2012,Soybeans,26366,346583.0,23.062727272727273,1761.0,40613.46272727273,31214.0,28316.4,0.07607390993236848
Brazil,2013,Soybeans,29285,367778.0,22.478181818181817,1761.0,39584.07818181818,26366.0,28541.0,0.07962662359732339
Brazil,1990,Sweet potatoes,101661,49695.0,22.44363636363636,1761.0,39523.24363636363,29285.0,43600.2,2.045657598197038
Brazil,1991,Sweet potatoes,101504,58349.44,22.375454545454545,1761.0,39403.17545454545,101661.0,58006.0,1.7395584334925323
Brazil,1992,Sweet potatoes,104452,67003.89,22.355454545454545,1761.0,39367.95545454545,101504.0,72653.6,1.5588713002886805
Brazil,1993,Sweet potatoes,107920,75658.33,22.605454545454545,1761.0,39808.20545454545,104452.0,88964.4,1.4263938102544655
Brazil,1994,Sweet potatoes,113070,84312.78,22.731818181818184,1761.0,40030.73181818182,107920.0,105721.4,1.341061923685547
Brazil,1995,Sweet potatoes,110676,92967.22,22.731818181818184,1761.0,40030.73181818182,113070.0,107524.4,1.1904713245020717
Brazil,1996,Sweet potatoes,86415,101621.67,22.413636363636364,1761.0,39470.413636363635,110676.0,104506.6,0.8503515996971935
Brazil,1997,Sweet potatoes,98387,110276.11,22.78,1761.0,40115.58,86415.0,103293.6,0.8921797098237341
Brazil,1998,Sweet potatoes,103928,118930.56,22.95,1761.0,40414.95,98387.0,102495.2,0.8738471100522015
Brazil,1999,Sweet potatoes,109463,127585.0,22.262727272727272,1761.0,39204.66272727273,103928.0,101773.8,0.8579546345210289
Brazil,2000,Sweet potatoes,110351,140423.0,22.430909090909093,1761.0,39500.83090909092,109463.0,101708.8,0.7858414516037144
Brazil,2001,Sweet potatoes,113496,151523.0,22.96,1761.0,40432.560000000005,110351.0,107125.0,0.7490298566563712
Brazil,2002,Sweet potatoes,113463,145552.0,23.14909090909091,1761.0,40765.54909090909,113496.0,110140.2,0.7795304803061428
Brazil,2004,Sweet potatoes,114957,214725.0,22.42818181818182,1761.0,39496.02818181818,113463.0,112346.0,0.5353660013226158
Brazil,2005,Sweet potatoes,113360,232232.0,22.965454545454545,1761.0,40442.16545454545,114957.0,113125.4,0.4881304551894003
Brazil,2006,Sweet potatoes,116902,238716.0,22.786363636363635,1761.0,40126.78636363636,113360.0,114435.6,0.4897095724225757
Brazil,2007,Sweet potatoes,120680,304031.0,22.893636363636364,1761.0,40315.69363636364,116902.0,115872.4,0.3969319019050626
Brazil,2008,Sweet potatoes,120398,312637.0,22.463636363636365,1761.0,39558.46363636364,120680.0,117259.4,0.38510353827749666
Brazil,2009,Sweet potatoes,113035,335742.0,22.86090909090909,1761.0,40258.060909090906,120398.0,116875.0,0.3366712038672437
Brazil,2010,Sweet potatoes,118459,342580.0,22.88181818181818,1761.0,40294.88181818181,113035.0,117894.8,0.3457839167963197
Brazil,2011,Sweet potatoes,124266,345026.0,22.48909090909091,1761.0,39603.28909090909,118459.0,119367.6,0.360163117669052
Brazil,2012,Sweet potatoes,121926,346583.0,23.062727272727273,1761.0,40613.46272727273,124266.0,119616.8,0.35179350460494424
Brazil,2013,Sweet potatoes,130913,367778.0,22.478181818181817,1761.0,39584.07818181818,121926.0,121719.8,0.35595561464901476
Brazil,1990,Wheat,11540,49695.0,22.44363636363636,1761.0,39523.24363636363,130913.0,101420.8,0.23221184803605924
Brazil,1991,Wheat,14232,58349.44,22.375454545454545,1761.0,39403.17545454545,11540.0,80575.4,0.24390561579312856
Brazil,1992,Wheat,14295,67003.89,22.355454545454545,1761.0,39367.95545454545,14232.0,58581.2,0.2133426381268591
Brazil,1993,Wheat,14825,75658.33,22.605454545454545,1761.0,39808.20545454545,14295.0,37161.0,0.1959441089420168
Brazil,1994,Wheat,15541,84312.78,22.731818181818184,1761.0,40030.73181818182,14825.0,14086.6,0.18432336920489154
Brazil,1995,Wheat,15420,92967.22,22.731818181818184,1761.0,40030.73181818182,15541.0,14862.6,0.16586313043317383
Brazil,1996,Wheat,18334,101621.67,22.413636363636364,1761.0,39470.413636363635,15420.0,15683.0,0.18041250047848575
Brazil,1997,Wheat,16359,110276.11,22.78,1761.0,40115.58,18334.0,16095.8,0.1483444751136478
Brazil,1998,Wheat,16111,118930.56,22.95,1761.0,40414.95,16359.0,16353.0,0.13546446376386553
Brazil,1999,Wheat,19699,127585.0,22.262727272727272,1761.0,39204.66272727273,16111.0,17184.6,0.15439781794240748
Brazil,2000,Wheat,15156,140423.0,22.430909090909093,1761.0,39500.83090909092,19699.0,17131.8,0.10793026833019996
Brazil,2001,Wheat,19488,151523.0,22.96,1761.0,40432.560000000005,15156.0,17362.6,0.12861328898392335
Brazil,2002,Wheat,14754,145552.0,23.14909090909091,1761.0,40765.54909090909,19488.0,17041.6,0.10136513847189683
Brazil,2004,Wheat,20728,214725.0,22.42818181818182,1761.0,39496.02818181818,14754.0,17965.0,0.0965323249164051
Brazil,2005,Wheat,19735,232232.0,22.965454545454545,1761.0,40442.16545454545,20728.0,17972.2,0.08497930957271362
Brazil,2006,Wheat,15927,238716.0,22.786363636363635,1761.0,40126.78636363636,19735.0,18126.4,0.06671916956060943
Brazil,2007,Wheat,22199,304031.0,22.893636363636364,1761.0,40315.69363636364,15927.0,18668.6,0.07301534049047469
Brazil,2008,Wheat,25497,312637.0,22.463636363636365,1761.0,39558.46363636364,22199.0,20817.2,0.08155438558332641
Brazil,2009,Wheat,20802,335742.0,22.86090909090909,1761.0,40258.060909090906,25497.0,20832.0,0.0619581048599673
Brazil,2010,Wheat,28288,342580.0,22.88181818181818,1761.0,40294.88181818181,20802.0,22542.6,0.08257317247599838
Brazil,2011,Wheat,26602,345026.0,22.48909090909091,1761.0,39603.28909090909,28288.0,24677.6,0.07710121236888708
Brazil,2012,Wheat,23100,346583.0,23.062727272727273,1761.0,40613.46272727273,26602.0,24857.8,0.06665050896752303
Brazil,2013,Wheat,27491,367778.0,22.478181818181817,1761.0,39584.07818181818,23100.0,25256.6,0.07474869418862959
Brazil,1990,Yams,91489,49695.0,22.44363636363636,1761.0,39523.24363636363,27491.0,39394.0,1.8409731165486156
Brazil,1991,Yams,91353,58349.44,22.375454545454545,1761.0,39403.17545454545,91489.0,52007.0,1.5655923074444682
Brazil,1992,Yams,91413,67003.89,22.355454545454545,1761.0,39367.95545454545,91353.0,64969.2,1.3642735627205715
Brazil,1993,Yams,91471,75658.33,22.605454545454545,1761.0,39808.20545454545,91413.0,78643.4,1.2089850650276708
Brazil,1994,Yams,91667,84312.78,22.731818181818184,1761.0,40030.73181818182,91471.0,91478.6,1.087212552918396
Brazil,1995,Yams,91587,92967.22,22.731818181818184,1761.0,40030.73181818182,91667.0,91498.2,0.9851430951350902
Brazil,1996,Yams,91837,101621.67,22.413636363636364,1761.0,39470.413636363635,91587.0,91595.0,0.9037058365028197
Brazil,1997,Yams,91773,110276.11,22.78,1761.0,40115.58,91837.0,91667.0,0.8322035280032275
Brazil,1998,Yams,91823,118930.56,22.95,1761.0,40414.95,91773.0,91737.4,0.7720658839419915
Brazil,1999,Yams,92000,127585.0,22.262727272727272,1761.0,39204.66272727273,91823.0,91804.0,0.7210822504036493
Brazil,2000,Yams,91522,140423.0,22.430909090909093,1761.0,39500.83090909092,92000.0,91791.0,0.6517546858086937
Brazil,2001,Yams,90385,151523.0,22.96,1761.0,40432.560000000005,91522.0,91500.6,0.5965061640400201
Brazil,2002,Yams,92000,145552.0,23.14909090909091,1761.0,40765.54909090909,90385.0,91546.0,0.6320721661525355
Brazil,2004,Yams,92345,214725.0,22.42818181818182,1761.0,39496.02818181818,92000.0,91650.4,0.43005970399485854
Brazil,2005,Yams,92462,232232.0,22.965454545454545,1761.0,40442.16545454545,92345.0,91742.8,0.3981432440695336
Brazil,2006,Yams,92308,238716.0,22.786363636363635,1761.0,40126.78636363636,92462.0,91900.0,0.3866838138884118
Brazil,2007,Yams,92593,304031.0,22.893636363636364,1761.0,40315.69363636364,92308.0,92341.6,0.30455017892853387
Brazil,2008,Yams,93753,312637.0,22.463636363636365,1761.0,39558.46363636364,92593.0,92692.2,0.29987717423985566
Brazil,2009,Yams,94599,335742.0,22.86090909090909,1761.0,40258.060909090906,93753.0,93143.0,0.2817601558334798
Brazil,2010,Yams,95332,342580.0,22.88181818181818,1761.0,40294.88181818181,94599.0,93717.0,0.27827579462959123
Brazil,2011,Yams,96414,345026.0,22.48909090909091,1761.0,39603.28909090909,95332.0,94538.2,0.27943900042605363
Brazil,2012,Yams,97619,346583.0,23.062727272727273,1761.0,40613.46272727273,96414.0,95543.4,0.2816604344112827
Brazil,2013,Yams,96078,367778.0,22.478181818181817,1761.0,39584.07818181818,97619.0,96008.4,0.26123840676058174
France,1991,Maize,72866,103434.0,10.6,867.0,9190.199999999999,60186.0,66526.0,0.7044617392565379
France,1992,Maize,79812,85249.0,11.15,867.0,9667.050000000001,72866.0,70954.66666666667,0.9362111436950147
France,1993,Maize,80479,91953.0,10.7,867.0,9276.9,79812.0,73335.75,0.875209343802336
France,1994,Maize,77983,89515.0,11.96,867.0,10369.320000000002,80479.0,74265.2,0.8711626971714553
France,1995,Maize,77182,84011.0,11.69,867.0,10135.23,77983.0,77664.4,0.9187020901775936
France,1996,Maize,83856,97890.0,10.14,867.0,8791.380000000001,77182.0,79862.4,0.8566262475610629
France,1997,Maize,90651,109792.0,11.59,867.0,10048.53,83856.0,82030.2,0.825653730201379
France,1998,Maize,84528,107753.0,11.25,867.0,9753.75,90651.0,82840.0,0.7844534773651094
France,1999,Maize,89523,114695.0,11.83,867.0,10256.61,84528.0,85148.0,0.7805241682360327
France,2000,Maize,90766,97878.0,11.74,867.0,10178.58,89523.0,87864.8,0.9273286404642467
France,2001,Maize,85711,99694.0,11.37,867.0,9857.789999999999,90766.0,88235.8,0.8597321831586339
France,2002,Maize,89751,82448.0,11.87,867.0,10291.289999999999,85711.0,88055.8,1.0885638394643962
France,2004,Maize,89907,76099.0,11.34,867.0,9831.78,89751.0,89131.6,1.1814323258869908
France,2005,Maize,82539,78265.0,11.55,867.0,10013.85,89907.0,87734.8,1.0545958653821583
France,2006,Maize,85818,71612.0,11.79,867.0,10221.929999999998,82539.0,86745.2,1.198357840056973
France,2007,Maize,94821,77255.0,11.75,867.0,10187.25,85818.0,88567.2,1.2273609816713265
France,2008,Maize,91258,78577.0,11.28,867.0,9779.76,94821.0,88868.6,1.1613683219221664
France,2009,Maize,88934,63676.0,11.46,867.0,9935.820000000002,91258.0,88674.0,1.3966424297627087
France,2010,Maize,88299,61903.0,10.41,867.0,9025.47,88934.0,89826.0,1.4263860170586715
France,2011,Maize,99668,61039.0,12.33,867.0,10690.11,88299.0,92596.0,1.6328309305373525
France,2012,Maize,90024,63547.59,11.22,867.0,9727.74,99668.0,91636.6,1.4166167966905325
France,2013,Maize,81592,66497.29,11.01,867.0,9545.67,90024.0,89703.4,1.2269789193075493
France,1990,Potatoes,290790,97701.0,11.96,867.0,10369.320000000002,81592.0,130074.6,2.9762952651941617
France,1991,Potatoes,321625,103434.0,10.6,867.0,9190.199999999999,290790.0,176739.8,3.1094407115579834
France,1992,Potatoes,365434,85249.0,11.15,867.0,9667.050000000001,321625.0,229893.0,4.286615835777126
France,1993,Potatoes,360076,91953.0,10.7,867.0,9276.9,365434.0,283903.4,3.91582747895687
France,1994,Potatoes,335302,89515.0,11.96,867.0,10369.320000000002,360076.0,334645.4,3.745721435274141
France,1995,Potatoes,347354,84011.0,11.69,867.0,10135.23,335302.0,345958.2,4.1345760129505305
France,1996,Potatoes,361751,97890.0,10.14,867.0,8791.380000000001,347354.0,353983.4,3.6954469767394347
France,1997,Potatoes,397848,109792.0,11.59,867.0,10048.53,361751.0,360466.2,3.6236189921033217
France,1998,Potatoes,373559,107753.0,11.25,867.0,9753.75,397848.0,363162.8,3.4667761753623996
France,1999,Potatoes,397361,114695.0,11.83,867.0,10256.61,373559.0,375574.6,3.4644712980400363
France,2000,Potatoes,395987,97878.0,11.74,867.0,10178.58,397361.0,385301.2,4.0456788483740125
France,2001,Potatoes,374385,99694.0,11.37,867.0,9857.789999999999,395987.0,387828.0,3.755303676212448
France,2002,Potatoes,423804,82448.0,11.87,867.0,10291.289999999999,374385.0,393019.2,5.140195757377287
France,2004,Potatoes,454162,76099.0,11.34,867.0,9831.78,423804.0,409139.8,5.96796320630749
France,2005,Potatoes,422227,78265.0,11.55,867.0,10013.85,454162.0,414113.0,5.394769120690977
France,2006,Potatoes,401909,71612.0,11.79,867.0,10221.929999999998,422227.0,415297.4,5.6122352086911595
France,2007,Potatoes,453347,77255.0,11.75,867.0,10187.25,401909.0,431089.8,5.868113803458631
France,2008,Potatoes,435194,78577.0,11.28,867.0,9779.76,453347.0,433367.8,5.5383695181857515
France,2009,Potatoes,437856,63676.0,11.46,867.0,9935.820000000002,435194.0,430106.6,6.876203338725128
France,2010,Potatoes,421566,61903.0,10.41,867.0,9025.47,437856.0,429974.4,6.809996123029206
France,2011,Potatoes,468991,61039.0,12.33,867.0,10690.11,421566.0,443390.8,7.68333879423329
France,2012,Potatoes,413769,63547.59,11.22,867.0,9727.74,468991.0,435475.2,6.511064997665566
France,2013,Potatoes,431560,66497.29,11.01,867.0,9545.67,413769.0,434748.4,6.489790940488846
France,1990,"Rice, paddy",59461,97701.0,11.96,867.0,10369.320000000002,431560.0,359069.4,0.6085955251683691
France,1991,"Rice, paddy",53273,103434.0,10.6,867.0,9190.199999999999,59461.0,285410.8,0.5150384299318412
France,1992,"Rice, paddy",52448,85249.0,11.15,867.0,9667.050000000001,53273.0,202102.2,0.615225806451613
France,1993,"Rice, paddy",49628,91953.0,10.7,867.0,9276.9,52448.0,129274.0,0.5397046349261587
France,1994,"Rice, paddy",45700,89515.0,11.96,867.0,10369.320000000002,49628.0,52102.0,0.510523258411904
France,1995,"Rice, paddy",48627,84011.0,11.69,867.0,10135.23,45700.0,49935.2,0.5788101699757178
France,1996,"Rice, paddy",52455,97890.0,10.14,867.0,8791.380000000001,48627.0,49771.6,0.5358510996925151
France,1997,"Rice, paddy",58919,109792.0,11.59,867.0,10048.53,52455.0,51065.8,0.5366371262284481
France,1998,"Rice, paddy",58281,107753.0,11.25,867.0,9753.75,58919.0,52796.4,0.5408708725430147
France,1999,"Rice, paddy",60915,114695.0,11.83,867.0,10256.61,58281.0,55839.4,0.531099602427286
France,2000,"Rice, paddy",58358,97878.0,11.74,867.0,10178.58,60915.0,57785.6,0.5962259524514962
France,2001,"Rice, paddy",53603,99694.0,11.37,867.0,9857.789999999999,58358.0,58015.2,0.5376698931741812
France,2002,"Rice, paddy",56910,82448.0,11.87,867.0,10291.289999999999,53603.0,57613.4,0.6902448786522578
France,2004,"Rice, paddy",57098,76099.0,11.34,867.0,9831.78,56910.0,57376.8,0.7503022339027595
France,2005,"Rice, paddy",57314,78265.0,11.55,867.0,10013.85,57098.0,56656.6,0.7322975493828738
France,2006,"Rice, paddy",54756,71612.0,11.79,867.0,10221.929999999998,57314.0,55936.2,0.7646097775543547
France,2007,"Rice, paddy",46354,77255.0,11.75,867.0,10187.25,54756.0,54486.4,0.6000051775913845
France,2008,"Rice, paddy",57599,78577.0,11.28,867.0,9779.76,46354.0,54624.2,0.7330168749522767
France,2009,"Rice, paddy",57406,63676.0,11.46,867.0,9935.820000000002,57599.0,54685.8,0.901518601692919
France,2010,"Rice, paddy",50432,61903.0,10.41,867.0,9025.47,57406.0,53309.4,0.8146807960713363
France,2011,"Rice, paddy",56263,61039.0,12.33,867.0,10690.11,50432.0,53610.8,0.9217398427260812
France,2012,"Rice, paddy",55947,63547.59,11.22,867.0,9727.74,56263.0,55529.4,0.8803814529952593
France,2013,"Rice, paddy",39400,66497.29,11.01,867.0,9545.67,55947.0,51889.6,0.5924964386302265
France,1990,Sorghum,41296,97701.0,11.96,867.0,10369.320000000002,39400.0,48667.6,0.4226730261407136
France,1991,Sorghum,54849,103434.0,10.6,867.0,9190.199999999999,41296.0,49551.0,0.5302750519650021
France,1992,Sorghum,56007,85249.0,11.15,867.0,9667.050000000001,54849.0,49499.8,0.6569736070381231
France,1993,Sorghum,61242,91953.0,10.7,867.0,9276.9,56007.0,50558.8,0.6660069165017292
France,1994,Sorghum,55026,89515.0,11.96,867.0,10369.320000000002,61242.0,53684.0,0.6147057509272086
France,1995,Sorghum,55990,84011.0,11.69,867.0,10135.23,55026.0,56622.8,0.6664524115602533
France,1996,Sorghum,62667,97890.0,10.14,867.0,8791.380000000001,55990.0,58186.4,0.6401712108365427
France,1997,Sorghum,66645,109792.0,11.59,867.0,10048.53,62667.0,60314.0,0.60700591112366
France,1998,Sorghum,55734,107753.0,11.25,867.0,9753.75,66645.0,59212.4,0.5172336989810123
France,1999,Sorghum,62061,114695.0,11.83,867.0,10256.61,55734.0,60619.4,0.5410912324754132
France,2000,Sorghum,62275,97878.0,11.74,867.0,10178.58,62061.0,61876.4,0.6362447511723659
France,2001,Sorghum,58761,99694.0,11.37,867.0,9857.789999999999,62275.0,61095.2,0.5894076934650685
France,2002,Sorghum,64431,82448.0,11.87,867.0,10291.289999999999,58761.0,60652.4,0.7814649055779936
France,2004,Sorghum,53484,76099.0,11.34,867.0,9831.78,64431.0,60202.4,0.7028120893561104
France,2005,Sorghum,51495,78265.0,11.55,867.0,10013.85,53484.0,58089.2,0.6579485344849615
France,2006,Sorghum,55127,71612.0,11.79,867.0,10221.929999999998,51495.0,56659.6,0.7697904011841425
France,2007,Sorghum,58655,77255.0,11.75,867.0,10187.25,55127.0,56638.4,0.7592290566428498
France,2008,Sorghum,62159,78577.0,11.28,867.0,9779.76,58655.0,56184.0,0.79104838504416
France,2009,Sorghum,53928,63676.0,11.46,867.0,9935.820000000002,62159.0,56272.8,0.8468991943715941
France,2010,Sorghum,55112,61903.0,10.41,867.0,9025.47,53928.0,56996.2,0.8902817265443267
France,2011,Sorghum,64627,61039.0,12.33,867.0,10690.11,55112.0,58896.2,1.058764744429882
France,2012,Sorghum,56861,63547.59,11.22,867.0,9727.74,64627.0,58537.4,0.8947641481895979
France,2013,Sorghum,54344,66497.29,11.01,867.0,9545.67,56861.0,56974.4,0.8172240218507876
France,1990,Soybeans,20940,97701.0,11.96,867.0,10369.320000000002,54344.0,50376.8,0.21432519293361446
France,1991,Soybeans,24308,103434.0,10.6,867.0,9190.199999999999,20940.0,44216.0,0.23500749262822063
France,1992,Soybeans,17425,85249.0,11.15,867.0,9667.050000000001,24308.0,34775.6,0.20439882697947215
France,1993,Soybeans,24636,91953.0,10.7,867.0,9276.9,17425.0,28330.6,0.26791656697914173
France,1994,Soybeans,25978,89515.0,11.96,867.0,10369.320000000002,24636.0,22657.4,0.2902051029983467
France,1995,Soybeans,25723,84011.0,11.69,867.0,10135.23,25978.0,23614.0,0.30618245012617246
France,1996,Soybeans,26717,97890.0,10.14,867.0,8791.380000000001,25723.0,24095.8,0.2729260095412244
France,1997,Soybeans,27641,109792.0,11.59,867.0,10048.53,26717.0,26139.0,0.2517555764028672
France,1998,Soybeans,25506,107753.0,11.25,867.0,9753.75,27641.0,26313.0,0.23670582994598807
France,1999,Soybeans,26622,114695.0,11.83,867.0,10256.61,25506.0,26441.8,0.23210922787193974
France,2000,Soybeans,25875,97878.0,11.74,867.0,10178.58,26622.0,26472.2,0.26435701222938524
France,2001,Soybeans,25617,99694.0,11.37,867.0,9857.789999999999,25875.0,26252.2,0.25695370881187624
France,2002,Soybeans,27899,82448.0,11.87,867.0,10291.289999999999,25617.0,26303.8,0.33837887663889193
France,2004,Soybeans,25104,76099.0,11.34,867.0,9831.78,27899.0,26223.4,0.32988173455978975
France,2005,Soybeans,24837,78265.0,11.55,867.0,10013.85,25104.0,25866.4,0.3173408632100784
France,2006,Soybeans,27173,71612.0,11.79,867.0,10221.929999999998,24837.0,26126.0,0.37944228003295494
France,2007,Soybeans,25991,77255.0,11.75,867.0,10187.25,27173.0,26200.8,0.3364269441855649
France,2008,Soybeans,28986,78577.0,11.28,867.0,9779.76,25991.0,26418.2,0.36888187533406297
France,2009,Soybeans,25109,63676.0,11.46,867.0,9935.820000000002,28986.0,26419.2,0.3943181996639289
France,2010,Soybeans,27495,61903.0,10.41,867.0,9025.47,25109.0,26950.8,0.4441554665288188
France,2011,Soybeans,29473,61039.0,12.33,867.0,10690.11,27495.0,27410.8,0.4828473132372215
France,2012,Soybeans,27815,63547.59,11.22,867.0,9727.74,29473.0,27775.6,0.4376965720246508
France,2013,Soybeans,25599,66497.29,11.01,867.0,9545.67,27815.0,27098.2,0.38495726732221236
